video_id,comment_id,author_display_name,text,published_at,like_count,clean_text,word_count,sentiment,confidence
JENpTmMQBQY,UgzcCkMsaVGi6S_E9xB4AaABAg,@jitu8264,"realitanya yg BEDA agama sbnrnya hanya BEDA status agamanya saja, pdhl 22nya sama"" SAMA tidak mengenal TUHANNYA... So, sbnrnya mereka TIDAK BEDA...

Lagu ini sbnrnya menceritakan ttg pasangan yg 22nya tidak mengenal benar"" tuhannya, agama hanya status, setelah menikah, baru mengenal tuhannya, tp sayangnya mengenalnya dgn cara yg berbeda dan berpisah...

#bertanyakedirisendiri #kontemplasi",2025-05-19T16:54:39Z,0,realitanya beda agama sbnrnya beda status agamanya nya mengenal tuhannya sok sbnrnya beda lagu sbnrnya menceritakan pasangan nya mengenal tuhannya agama status menikah mengenal tuhannya sayangnya mengenalnya berbeda berpisah,29,positive,0.7726952433586121
JENpTmMQBQY,UgwC0Pb7ql-7NhDTYFl4AaABAg,@rendrom.rendro628,"cindo dan beda agama pula...
tidak kepikiran buat menjalin hubungan dgn dia.
tapi nama nya perasaan tidak bisa di larang.
meski sudah ingin jalan bersama tapi perbedaan ini harus d akhiri dgn air mata...kita cari mimpi masing2..dan tetap bersahabat...trimakasih atas cerita manis ini.",2025-05-19T16:20:12Z,0,cindo beda agama kepikiran menjalin hubungan nama nya perasaan larang jalan perbedaan air matakita cari mimpi masingdan bersahabattrimakasih cerita manis,20,positive,0.46785831451416016
JENpTmMQBQY,UgwqK8aHtOBNpeCLg7V4AaABAg,@nikecahyati599,"Dulu selalu ngalamin cerita itu...setiap menjalani hubungan selalu berbeda, dan ujungnya selalu sama harus kandas .... Anehnya kenapa selalu begitu...hingga terakhir kali nya masih dipertemukan dengan orang yg tidak dijalur yang sama ... Dan baru ku sadari tanya ku selama ini ""kenapa"" itu terjawab... Dia buat sedemikian cerita ku, jatuh bangun dan terpatah pun sembuh...Dia memanggil ku...menjadi hamba Nya...dan menurunkan hidayah Nya... hingga aku dengan yakin Mualaf...❤ Setiap hal yg terjadi tidak terjadi tanpa suatu alasan...karena rencana Nya yang terbaik",2025-05-19T16:03:43Z,0,ngalamin cerita itusetiap menjalani hubungan berbeda ujungnya kandas anehnya begituhingga kali nya dipertemukan orang dijalur ku sadari ku terjawab cerita ku jatuh bangun terpatah sembuhdia memanggil kumenjadi hamba nyadan menurunkan hidayah nya mualaf alasankarena rencana nya terbaik,37,positive,0.9950498938560486
JENpTmMQBQY,UgxWNAyQ8mtIlMW9DId4AaABAg,@RandomHorror-y7m,"Mungkin bukan hanya tentang perbedaan agama, terkadang suku dan restu juga mempersulit semuanya. 4 tahun bersama , aku belum pernah menjadi tamu yang dinanti keluarganya, bahkan mungkin keluarganya tidak tau nama lengkapku. Sakit, tetapi sedikit lucu

Terkadang, aku ingin di yakinkan bahwa mungkin akan indah di akhirnya❤",2025-05-19T16:02:05Z,0,perbedaan agama terkadang suku restu mempersulit tamu dinanti keluarganya keluarganya tau nama lengkapku sakit lucu terkadang yakinkan indah,18,negative,0.9879764914512634
JENpTmMQBQY,UgyzbUTfR_YpKuJASpl4AaABAg,@ArobanPasenan-m3n,"2 tahun yg lalu baru viral skrng,kmna aja woy Klian slma ini lagu SE enak ini Bru tau skrng",2025-05-19T15:52:08Z,0,viral skrngkmna woy slma lagu enak tau,7,positive,0.9901313781738281
JENpTmMQBQY,Ugyr6F2SLnnbAvSZWLZ4AaABAg,@AndriTriGumelar,Terima kasih mas ari lesmana sudah menginspirasi kami semua dan terus berkarya mas sehst selalu bahagia selalu we love you❤💙🩵🧡🩷❤️🤎💜💋💌,2025-05-19T15:26:24Z,0,terima kasih mas ari lesmana menginspirasi berkarya mas sehst bahagia love,11,positive,0.9990931749343872
JENpTmMQBQY,UgwIxg6hoJuaoAWF4el4AaABAg,@AndriTriGumelar,Ini lagu keren banget sumpah bagi yang mengerti artinya dua makhluk tuhan di bumi yaitu adam dan hawa.,2025-05-19T15:22:50Z,0,lagu keren banget sumpah mengerti makhluk tuhan bumi adam hawa,10,positive,0.9929100871086121
JENpTmMQBQY,UgykjhajFQV4xlLQb394AaABAg,@layarhitam5034,"hubungan paling sulit dalam kehidupan, Semoga Pilihan itu sesuai dengan hati yang ikhlas dan pilihan yang tak disesalkan. 😊",2025-05-19T15:17:32Z,0,hubungan sulit kehidupan semoga pilihan sesuai hati ikhlas pilihan disesalkan,10,negative,0.9963523149490356
JENpTmMQBQY,UgzI_qoacBy_FoI4o3l4AaABAg,@benangpena4187,berasa tahun kemarin tiap muter cuma ratusan ribu doang viewnya.. skarang udah sbanyak ini🔥,2025-05-19T13:33:37Z,1,berasa kemarin muter ratusan ribu doang viewnya sbanyak,8,positive,0.9978407621383667
JENpTmMQBQY,UgzHoipx3RzpAoplAvl4AaABAg,@WdyByakta24,"2016 Aku muslim dia kristen, aku menjalin hubungan dengannya kurang lebih 2 tahun, hingga kami menginginkan untuk ke hubungan yang serius, setiap hari aku merayu agar dia ikut denganku, begitupun dia merayuku agar aku ikut dengannya. Sampai akhirnya kami tak punya titik temu dan menyerah di tengah jalan. 2018 Kami benar2 mengakhiri hubungan ini. Hanya selang beberapa hari aku melihat dia sudah dengan wanita yang selama ini ku kenal baik, yang selama ini tau aku punya hubungan dengannya. Disini aku kalah posisi, mereka seiman. Dan dengan mudahnya mereka menikah di waktu yang belum sempat aku mengobati lukaku. GILA TAK MASUK LOGIKA TERNYATA AKU TIDAK BEDA KEYAKINAN TETAPI BEDA PERASAAN.",2025-05-19T13:29:50Z,0,muslim kristen menjalin hubungan dengannya hubungan serius merayu denganku merayuku dengannya titik temu menyerah jalan hubungan selang wanita ku kenal tau hubungan dengannya kalah posisi seiman mudahnya menikah mengobati lukaku gila masuk logika beda keyakinan beda perasaan,37,negative,0.9001579284667969
JENpTmMQBQY,UgxEblIvT1pII0mkR2Z4AaABAg,@mdaudpasaribu,Sorry aku kesini karena lagu mangu masuk no 8 global Spotify.. Bukan tentang pacar beda agama,2025-05-19T13:29:04Z,1,sorry kesini lagu mangu masuk global spotify pacar beda agama,10,neutral,0.9986634254455566
JENpTmMQBQY,UgxbvlYj04OzzLQqXpt4AaABAg,@thompelking9783,"Kemarin ada sepasang remaja putus karena beda keyakinan..
Cowonya nyampe pingsan2 krena gak mau putus sama cewenya.. sedih rasanya .. sampe ga sadar2..😢😢 cowonya orang cikarang ..cewenya medan.. terharu liatnya.. ga sadar2 cwonya😢😢",2025-05-19T13:24:05Z,0,kemarin sepasang remaja putus beda keyakinan cowonya pingsan putus cewenya sedih sadar cowonya orang cikarang cewenya medan terharu lihatnya sadar cwonya,21,negative,0.9518419504165649
JENpTmMQBQY,UgzX16wmYhdbALWsegN4AaABAg,@Penitiqu,"Hanya orang yang punya mental kuat, sanggup hadapi perpindahan agama, karena disaat itulah semua mata tertuju kepadanya , semua hujatan, hinaan, tapi Alhamdulillah udah saya lewati itu semua, saya yang mualaf, istri saya keturunan sunda, sampai detik ini udah 13 tahun bersama dengan sepasang anak yang mulai beranjak remaja, pesan saya, kalau ada yang mau ngejalanin beda agama, siapin mental dulu, kalo lembek , jangan dicoba.. paham!!!",2025-05-19T13:18:33Z,0,orang mental kuat sanggup hadapi perpindahan agama disaat mata hujatan hinaan alhamdulillah lewati mualaf istri keturunan sunda detik sepasang anak beranjak remaja pesan ngejalanin beda agama siapin mental kalo lembek dicoba paham,32,positive,0.6553087830543518
JENpTmMQBQY,Ugx570OkmKtU0O6hR0Z4AaABAg,@jurnalolivia1133,"Kesini karna rame fyp di tik tok akoh.. 
Pinisirin",2025-05-19T13:15:47Z,1,kesini rame fyp tik tok akoh pinisirin,7,neutral,0.979842483997345
JENpTmMQBQY,UgzGBxJpswa2G7f3YVR4AaABAg,@limelemon4566,"Sindoro sama sumbing kan dijodoh jodohin pake lagu ini ya. Jadi aku dengerin lagu ini kalo kangen suasana sindoro sumbing🥹 



Btw lagunya bagus banget",2025-05-19T13:12:51Z,0,sindoro sumbing dijodoh jodohin pakai lagu ya mendengarkan lagu kalo kangen suasana sindoro sumbing btw lagunya bagus banget,18,positive,0.9956272840499878
JENpTmMQBQY,Ugw2Uu34j7QjBCxOYm14AaABAg,@SitiKhofifah-c9e,"Aku sama suamiku satu agama
Cuman dalam prinsip berbeda bahkan egois kita masing masing yang membuat hubungan tambah tidak sehat.. malam ini aku terbelenggu dalam kebingungan.. Dengan mendengarkan lagu ini air mata aku menetes.. karna di detik ini pun suamiku hanya ingin aku pergi dari hidupnya😔",2025-05-19T13:01:39Z,0,suamiku agama cuman prinsip berbeda egois hubungan sehat malam terbelenggu kebingungan mendengarkan lagu air mata menetes detik suamiku pergi hidupnya,20,negative,0.9993775486946106
JENpTmMQBQY,UgwQqAEOAYNkNX_o3MB4AaABAg,@cyaaza9322,"terima kasih udah nyiptain lagu ini, beneran ngena bgt liriknya, setelah tau lagu ini aku sadar hidup ga selamanya soal dunia, karna dunia itu hanya tempat singgah sementara :)",2025-05-19T12:49:26Z,0,terima kasih nyiptain lagu benaran ngena banget liriknya tau lagu sadar hidup dunia dunia singgah,15,positive,0.999395489692688
JENpTmMQBQY,UgyhXTVy7EYcW8PejGl4AaABAg,@nandaaa14715,Aku cuma suka bagian endingnya aja😢 Awal lagu sampai pertengahan kurang nendang sih di aku,2025-05-19T12:48:50Z,0,suka endingnya lagu pertengahan nendang sih,6,positive,0.9983231425285339
JENpTmMQBQY,UgzNi9iAle5vZZK0nQt4AaABAg,@AshadowBlitz,Siapa yg sadar nih lagu udah seperti sebuah film romantis yg bisa bikin nangis? 😂,2025-05-19T12:45:46Z,0,sadar nih lagu film romantis bikin menangis,7,positive,0.9047269225120544
JENpTmMQBQY,UgyFwBhIuR_MH2GkbRZ4AaABAg,@WidodoAgungPambudi5610,"Kenal dengan baik² sejak 2022

Endingnya diblokir seminggu lalu... Dan kemarin bilang sudah ada yang lain",2025-05-19T12:37:47Z,0,kenal endingnya diblokir seminggu kemarin bilang,6,negative,0.9972021579742432
JENpTmMQBQY,Ugwn-huafYzNiYbWq-R4AaABAg,@tjlu47,"Lagu ini masuk top 10 global spotify urutan ke 8 & langsung dapet 14,5 juta pendengar bulanan. Kerennn",2025-05-19T12:29:19Z,0,lagu masuk top global spotify urutan langsung juta pendengar bulanan keren,11,positive,0.9874217510223389
JENpTmMQBQY,Ugwneusc_eQliH1UwxR4AaABAg,@Hobijjs,"Pemilihan lenggak lenggok intonasi dan nada membuat lagi ini unik, gak pasaran, bikin merinding",2025-05-19T12:27:19Z,0,pemilihan lenggak lenggok intonasi nada unik pasaran bikin merinding,9,neutral,0.9908535480499268
JENpTmMQBQY,Ugy8fYv3MXEXDSg9V7p4AaABAg,@nazerimohd7427,Aku manusia dia makhluk asing ...bisa kah kami bersama ..terasa dekat di hati  walau berbeda rupa...indah lagu bersama nya,2025-05-19T11:58:49Z,0,manusia makhluk asing kah hati berbeda rupaindah lagu nya,9,negative,0.9970292448997498
JENpTmMQBQY,UgyKKrmR3uAzwyIrs2R4AaABAg,@DewiVatima,"dia katolik, aku islam. Biar aci kita ke hindu berdua.",2025-05-19T11:11:47Z,0,katolik islam biar aci hindu berdua,6,neutral,0.9974516034126282
JENpTmMQBQY,UgwiV_K2Rwk_KE6zCi14AaABAg,@elviraavsd,"gais nanya dong, itu cewe pake baju pink yang baru dateng siapa yak? kok tiba2 berantem di meja makan ya? tolong dijawab gais, aku dapet tugas nig 😢",2025-05-19T11:08:47Z,1,gais cewek pakai baju pink ya berantem meja makan ya tolong gais tugas nig,14,neutral,0.5413175821304321
JENpTmMQBQY,UgyeKwM5yFnyXcyRw514AaABAg,@Hdhsjsjks1838,"dulu haha hihi, setelah pemilu, hah hah hah? kok gini?",2025-05-19T11:07:25Z,2,haha hihi pemilu hah hah hah,6,neutral,0.5212189555168152
JENpTmMQBQY,UgwQcDMsEKy8TmDUh2t4AaABAg,@MbuhyaHaha,Berpisah karena nggk dapat restu.. Ngak dapet restu krena ortunya istikoroh wkwkwkkwkw...,2025-05-19T11:03:15Z,0,berpisah restu restu orang tuanya istikoroh wkwkwkkwkw,7,neutral,0.9517144560813904
JENpTmMQBQY,UgxYQk_DnQvzHHojQdJ4AaABAg,@hendribabot8522,Lagu dua tahun ke belakang band nya lagi vakum eh malah booming dasar rejeki,2025-05-19T10:52:39Z,2,lagu band nya vakum eh booming dasar rejeki,8,negative,0.5939643383026123
JENpTmMQBQY,UgwSJD0_SnC2K3MwS8h4AaABAg,@wildrift3644,"Jangan jadikan imam terhadap kristus sebagai pertaruhan gara2 elo ngebet kawin ama someone ya guys,masihbanyak kok ajaran yg damai tapi bukan I",2025-05-19T10:48:15Z,1,jadikan imam kristus pertaruhan gara lo ngebet kawin someone ya guysmasihbanyak ajaran damai,13,negative,0.7130675315856934
JENpTmMQBQY,UgybVCr8TePRNJnoRwt4AaABAg,@hydrus4865,Gue dengerin lagu ini pas reff kok jadi terngiang lagu kusut di benak yak😂,2025-05-19T10:25:38Z,0,gue mendengarkan lagu pas ref terngiang lagu kusut benak ya,10,positive,0.7400879263877869
JENpTmMQBQY,UgydmR-kiH53LbS7CsF4AaABAg,@tamtama88,"Menit 03:18 nada lirik ceweknya kaya lagu Triad Ahmad Dani, yang judulnya KAMU KAMU SURGAKU",2025-05-19T10:24:36Z,0,menit nada lirik ceweknya kayak lagu triad ahmad dani judulnya surgaku,11,neutral,0.9117867946624756
JENpTmMQBQY,Ugwj_wpillB1NQSKVdB4AaABAg,@HaykalFvnkyrmx-u8c,"Izin Remix lagunya kak 
Nanti ku TAg😢🙏🏻",2025-05-19T10:22:17Z,0,izin remix lagunya kak ku tag,6,neutral,0.9987112283706665
JENpTmMQBQY,UgyWgkd3tKSh2e1kW9N4AaABAg,@deon999,"Mohon doanya kawan2 ak atheis dan dia agnostik udah 2 hari bersama ,semoga kedepan nya kami sama2 nyembah panci 🤔",2025-05-19T10:16:16Z,0,mohon doanya kawan atheis agnostik semoga kedepan nya nyembah panci,10,negative,0.8902180790901184
JENpTmMQBQY,UgwPqe1hvLKMe1zqush4AaABAg,@hadiputra4644,"⁷Aku muslim,saat itu usia 17,punya pacar 17 th Hindu....
Ini cinta sejati kami,indah sekali rasanya,akhirnya stlh tamat sekolah kami sepakat nikah,tp sakitnya dia tdk mau ikut agamaku...
Hancur rasanya dunia dan hidup kami,akhirnya kami sepakat mau nikah beda agama...
Malang org tua tak beri restu,akhirnya cinta sejati kami kandas ,hancur rasanya hidup,tapi takdir bersama bkn untuk kami...😢😢😢
Biar saat ini aku sdh 52 th,jauh direlung hatiku sll tersimpan nama dan cinta sejati itu...
Untuk kamu yg disana
Cinta sejati ,biar tak jadi tp tetap sll hidup di hati ..❤❤❤😢😢😢",2025-05-19T10:02:45Z,0,muslimsaat usia pacar hindu cinta sejati kamiindah rasanyaakhirnya tamat sekolah sepakat nikahtp sakitnya agamaku hancur dunia hidup kamiakhirnya sepakat nikah beda agama malang orang tua restuakhirnya cinta sejati kandas hancur hiduptapi takdir biar thjauh direlung hatiku tersimpan nama cinta sejati disana cinta sejati biar hidup hati,46,positive,0.9330453872680664
JENpTmMQBQY,UgzhtjRYgz2ydU_vr1t4AaABAg,@LantipHusna-q1j,Jenis nada nya kyk lagu noah,2025-05-19T10:00:50Z,1,jenis nada nya kayak lagu noah,6,neutral,0.6970700025558472
JENpTmMQBQY,UgxFWRYIj2Rt-UJjMlB4AaABAg,@agustk21,"Aku islam dia juga islam, kita berdua sama sama suka lagu ini, semangatttr",2025-05-19T09:16:17Z,0,islam islam berdua suka lagu semangatttr,6,positive,0.9985319375991821
JENpTmMQBQY,UgxZPTZYzHxNTVIhxkB4AaABAg,@muhammadifnanalirsyad0253,"Sekelas Ari Lesmana kok menggunakan kata yang tidak baku ya? Apa memang tidak tahu, atau penyanyinya yang merubah liriknya sendiri.
Paham✅️
Faham❌️",2025-05-19T08:35:47Z,0,sekelas ari lesmana baku ya penyanyinya merubah liriknya paham faham,10,neutral,0.8875277638435364
JENpTmMQBQY,UgxfWGg4A8PhCljPBup4AaABAg,@GuuuuruuuMulok,"haha lagi fomo lagunya yah, lagu yang nyeritain beda agama kalai kata orang orang, tapi kayanya kalau ari lesmana atau kawan-kawannya buat lagu, makna nya ga akan sesimpel itu lebih pasti dalem ga sih? belum lagi dengan ke perfectsionisan nya dia",2025-05-19T08:31:22Z,0,haha fomo lagunya ya lagu nyeritain beda agama kalai orang orang kayanya ari lesmana kawankawannya lagu makna nya sesimpel dalem sih perfectsionisan nya,23,positive,0.9976141452789307
JENpTmMQBQY,UgzGv4267R4a22lTiuZ4AaABAg,@retakanes,"Dunia terkadang terasa gila, sekejap saja memejamkan mata waktu sudah melesat jauh pergi meninggalkan apa yg di sebut cerita, lantas harus bagaimana ini?  aku hanya seorang insan manusia biasa, yang kubisa hanya satu 'merindukanmu'",2025-05-19T08:17:50Z,0,dunia terkadang gila sekejap memejamkan mata melesat pergi meninggalkan cerita lantas insan manusia kubisa merindukanmu,15,negative,0.9973337650299072
JENpTmMQBQY,Ugwpj4Nbmy2bcWPJ71F4AaABAg,@barangonline_0724,"Lagunya melow, trus disandingkan sama video clip keindahan alam 😂",2025-05-19T08:08:37Z,0,lagunya melow disandingkan video clip keindahan alam,7,positive,0.9986751675605774
JENpTmMQBQY,UgxlWxzMtmQ1QAKXtIZ4AaABAg,@yohanhendra2618,"Aku Islam dan pacarku ( yang sekarang jadi suami ) Kristen. Pacaran dari SMA kurang lbh 6 tahun , ada putus nyambungnya. Setelah melalui pergumulan, perdebatan, saling mempelajari agama satu sama lain, akhirnya aku masuk Kristen ikut suami. Klo di bilang aku ngikut suami karna bucin atau apapun, itu salah. Aku masuk Kristen karna itu benar2 dari lubuk hati ku yang paling dalam. Umur pernikahanku dengan suami sudah 12 tahun bulan mei 2025 ini. Kalo di total sama pacaran sudah 18 tahun. Puji Tuhan, sampai maut memisahkan. Amin 😇",2025-05-19T08:05:16Z,0,islam pacarku suami kristen pacaran putus nyambungnya pergumulan perdebatan mempelajari agama masuk kristen suami kalo bilang ngikut suami bucin apapun salah masuk kristen lubuk hati ku umur pernikahanku suami mei kalo total pacaran puji tuhan maut memisahkan amin,38,negative,0.9972768425941467
JENpTmMQBQY,UgyijuVOwHQ43Ed9I4l4AaABAg,@trimeilita5304,"Tak coba puter lagi, siapa tau paham artinya. Cuma denger bagian akhir aja sih",2025-05-19T08:01:01Z,0,coba puter tau paham dengar sih,6,positive,0.43028736114501953
JENpTmMQBQY,UgyoJl-nqBgNfQARJZd4AaABAg,@zahramawar7572,"Cung yang baru denger  19, mei 2025 dan baru tau lagu ini udh rilis 2 th lalu . Tapi skrg baru jatuh cinta sm lirik nya 😢❤",2025-05-19T07:51:03Z,0,cung dengar mei tau lagu rilis jatuh cinta lirik nya,10,positive,0.9960063099861145
JENpTmMQBQY,UgxtL6cOJvo6IIgzY9h4AaABAg,@nugrohojeri9073,Pernah pacaran sm cewek beda agama...ketika memutuskan putus karena dirasa tdk ada ujungnya..patah hati sedih serasa punya masalah paling besar 😂...skrg sdh menikah dgn perempuan yg sm keyakinan dan rasanya lebih indah...klo ingat jd ketawa sendiri knp sampai sepatah hati seperti itu...terimakasih Tuhan utk jodohku ini..God is good,2025-05-19T07:19:55Z,0,pacaran cewek beda agamaketika memutuskan putus dirasa ujungnyapatah hati sedih serasa menikah perempuan keyakinan indahklo ketawa sepatah hati ituterimakasih tuhan jodohku inigod good,23,negative,0.9763818383216858
JENpTmMQBQY,UgyBFXLUBuLzCdQxk2p4AaABAg,@putriwahyuni05,"Lagunya dh lama tp 2025 bru viral wkwk
Lagunya fourtwenty emang keren sih. Tidak ada kata cinta di setiap liriknya 😅",2025-05-19T06:48:21Z,0,lagunya dah viral wkwk lagunya fourtwenty keren sih cinta liriknya,10,positive,0.9990628361701965
JENpTmMQBQY,UgxFsfpGuAOZmjRUw0R4AaABAg,@iwanisra7952,Saya tidak suka lagu sedih..sy suka ny lagu beathoven..Mozart..rock...klo bisa sepiring berdua...,2025-05-19T06:14:41Z,0,suka lagu sedihsy suka nya lagu beathovenmozartrockklo sepiring berdua,9,positive,0.9973951578140259
JENpTmMQBQY,UgxfFSXLu9lNwSinrbV4AaABAg,@BoyTasik25,Dulu istri aku katolik aku Islam kita pacaran beberapa bulan Alhamdulillah istri saya mualaf dan sekarang udah nikah udah 3 tahun... Walaupun dulu banyak sekali rintangan nya❤,2025-05-19T06:03:13Z,0,istri katolik islam pacaran alhamdulillah istri mualaf nikah rintangan nya,10,neutral,0.9927943348884583
JENpTmMQBQY,Ugw6Fhl9PFjretFeSxR4AaABAg,@satrya2788,"Baru sekali denger ini gara2 viral dinyanyiin dewi persik, lagi tenang damai jadi ga karuan",2025-05-19T05:58:23Z,0,dengar gara viral dinyanyikan dewi persik tenang damai karuan,9,neutral,0.5312013030052185
JENpTmMQBQY,UgwQLStjOdPSLFKBm-V4AaABAg,@akalsehat7845,lagu ini keren banget gak nyangka begitu banyak manusia yg pernah ada disituasi itu termasuk saya...liriknya bikin flshback 15tahun lalu 3tahun bersama dan kami menyerah pada ahirnya mungkin sy tidak seberuntung manusia lainnya yg bisa menerima perbedaan karena keyakinan & budaya pada ahirnya menyadarkan kami bahwa ada banyak manusia yg tidak perlu menjadi korban ke egoisan hanya untuk sebuah rasa...,2025-05-19T05:40:43Z,0,lagu keren banget menyangka manusia disituasi sayaliriknya bikin flshback menyerah ahirnya seberuntung manusia menerima perbedaan keyakinan budaya ahirnya menyadarkan manusia korban egoisan,22,positive,0.9752516150474548
JENpTmMQBQY,UgzxPYCQb0NL1CTpiDV4AaABAg,@andisyamsulbahri4481,"Gw balik kesini biar ingat kembali nadanya yg bener, setelah tadi denger DEWI PERSIK Nyanyiin",2025-05-19T05:37:12Z,0,gue kesini biar nadanya dengar dewi persik menyanyikan,8,neutral,0.8480983972549438
JENpTmMQBQY,UgxHkmvSG7rWiPhZ6yl4AaABAg,@anie_maesvale,"Aku single parents lagi Deket sama yg non muslim, dia baik banget mau berjuang buat bantu kehidupan gw meskipun dia juga bukan orang yang mapan , tapi dia tetap pada prinsipnya, gw pun akan tetap pada prinsipnya , ga tau gimana ujungnya hubungan gw sama dia , cuman ngejalanin aja dan masing-masing saling menghargai dan saling support",2025-05-19T05:35:59Z,0,single parents non muslim banget berjuang bantu kehidupan gue orang mapan prinsipnya gue prinsipnya tau ujungnya hubungan gue cuman ngejalanin masingmasing menghargai support,23,positive,0.9941826462745667
JENpTmMQBQY,Ugw7c24L3Ykbg_XtkLR4AaABAg,@mzragil2379,"Ke sini gara2 lagu ini masuk play list RESULT & REUNION INDONESIAN IDOL malam ini, senin 19 mei 2025 pukul 21.30.. Yuk kita termangu bersama nanti malam
😊",2025-05-19T05:00:45Z,0,gara lagu masuk play list result reunion indonesian idol malam senin mei yuk termangu malam,15,neutral,0.9988009929656982
JENpTmMQBQY,Ugwq6HH01_MEcNxD6LF4AaABAg,@apaowiwk,"Aku perempuan Muslim, dia laki-laki Hindu.. kami sudah bersama selama ±10tahun. Tdk pernah ada zinah fisik. Kami saling menjaga. Tp hilal nya ga keliatan.. klo ngelepas, gatau bakal gmn... 😢",2025-05-19T04:25:31Z,2,perempuan muslim lakilaki hindu zinah fisik menjaga hilal nya kalo ngelepas tau,12,neutral,0.9436463117599487
JENpTmMQBQY,UgzpmuiSFjWvGqSabeh4AaABAg,,ada yang tau video clipnya nyeritain tentang apa ya? ibu yg baju merah siapa yaa?,2025-05-19T04:09:43Z,0,tau video clipnya nyeritain ya baju merah ya,8,negative,0.7344304323196411
JENpTmMQBQY,UgwyTkZkPJ62k0F2u814AaABAg,@BakuryuGaming,"mangu dalam bahasa minang berarti ""ma-mangua""  asal katanya ""pangua"" adalah kata lain dari parut. (me-marut) . termangu = terparut",2025-05-19T03:59:24Z,0,mangu bahasa minang mamangua pangua parut memarut termangu terparut,9,positive,0.7228764891624451
JENpTmMQBQY,UgxSOGF7XmMH6qKk4ft4AaABAg,@nhetaangela4440,"Kalau berbeda dari awal udah jelas komitmen akan sprti udah paham ..ketika sudah bersama sah, dan di tengah jalan jadi berbeda itu nyesek sih ..tapi kok ini ada 2 wanitanya? ...yg satu ibu mertua kah ....? ...😁😁😀🙏😀 Punten hanya tanya jangan dibully",2025-05-19T03:54:23Z,0,berbeda komitmen paham sah jalan berbeda menyesak sih wanitanya mertua kah punten dibully,13,negative,0.9989199638366699
JENpTmMQBQY,UgzrTmNyB2IdKxxJc654AaABAg,@rahmawatikhoirunisa266,"Terpaksa melepaskan seseorang yg menjadi harapan terakhir memang lah sulit,, sebenarnya tidak berbeda keyakinan,,tapi pemahaman antara kita berdua yg beda:) semoga bisa memperbaiki diri masing masing dan jika diizinkan mari saling mengusahakan kembali:)🫂
Klaten,19 Mei 2025",2025-05-19T03:38:48Z,0,terpaksa melepaskan harapan sulit berbeda keyakinantapi pemahaman berdua beda semoga memperbaiki diizinkan mari mengusahakan klaten mei,16,neutral,0.6140288710594177
JENpTmMQBQY,UgyoUIu-dx05pjLY-_x4AaABAg,@runggarila4813,"Aku islam dan dia Katolik, dan baru tau ketika rasa itu sudah muncul
Mau marah gk bisa dan mau pergi terlanjur cinta... Sehat2 lelaki baikku, sampe jumpa di kehidupan yg lebih baik ya❤",2025-05-19T03:34:28Z,0,islam katolik tau muncul marah pergi terlanjur cinta sehat lelaki baikku jumpa kehidupan ya,14,positive,0.9498584270477295
JENpTmMQBQY,UgwWY4np_x0jMCTRpYF4AaABAg,@zamzamiskariman3269,"gara2 pelesetan di FB malah terngiang2 liriknya ""Siapa yang tau, Siapa yang cinta Pada Nabi Nya"" --__--",2025-05-19T03:16:01Z,0,gara pelesetan fb terngiang liriknya tau cinta nabi nya,9,positive,0.5617757439613342
JENpTmMQBQY,UgwseDp0z_pB23nmAPN4AaABAg,@dhannyds,"Ada yang paham gak cerita dari video klip ini apa? Siapa aja perempuan yang ada di video ini, siapa perempuan yang baru dateng lalu tiba-tiba pergi pas ada konflik, terus kenapa tiba-tiba endingnya ada laki-laki di lantai atas?",2025-05-19T03:10:56Z,0,paham cerita video klip perempuan video perempuan tibatiba pergi pas konflik tibatiba endingnya lakilaki lantai,15,neutral,0.52089524269104
JENpTmMQBQY,UgypEnDW2S4ZodO4g8d4AaABAg,@muhammadoka7257,"Jangan membisu buat orang yang peka. Kita butuh tenang seperti surga, tapi apala daya banyak pendosa. SENIN - 19 -  MEI - 2025.",2025-05-19T02:05:39Z,0,membisu orang peka butuh tenang surga apala daya pendosa senin mei,11,negative,0.9839492440223694
JENpTmMQBQY,UgyuKPzqwQL9TiZm6bF4AaABAg,@v77920,"Temen gw gak hapal liriknya asal nyanyi,
cerita kita.. sulit dicerna..
pucuk dicinta.. ulam pun tiba..",2025-05-19T01:55:04Z,1,teman gue hapal liriknya nyanyi cerita sulit dicerna pucuk dicinta ulam,11,negative,0.9891130924224854
JENpTmMQBQY,UgwXdkYqoSSbVJb1ATN4AaABAg,@arifalhuda9403,Kalo cewek mending cari yg muslim buat imam kelak .....kalo cowok muslim masih bisalah mengarahkan si cewe ke muslimm,2025-05-19T01:38:25Z,0,kalo cewek mending cari muslim imam kelak kalo cowok muslim bisalah mengarahkan sih cewek muslim,15,negative,0.998424768447876
JENpTmMQBQY,Ugyp2Spy4xDWVddTb-d4AaABAg,@sandyalife,"aku muslim dia shinto, “jujur tak mudah untuk melangkah pergi”",2025-05-19T00:31:11Z,0,muslim shinto jujur mudah melangkah pergi,6,neutral,0.7949001789093018
JENpTmMQBQY,UgwTEnDSB5uqW0wmg914AaABAg,@KorekNangka,Anjir dengerin lagu ini jadi beda semenjak di siksa dewi persik,2025-05-19T00:22:39Z,0,anjir mendengarkan lagu beda semenjak siksa dewi persik,8,neutral,0.9977758526802063
